created,type,artist,timestamp,shabadID,description,link
1709096408,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:00:00,1689,binava(n)t naanaka. sadhaa jaageh har dhaas sa(n)t piaare ||1||,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709269432,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:06:20,1406,eiau kiau ka(n)t piaaree hovaa ||,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709269645,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:18:04,,"ਮਾਰੇਹਿਸੁ. ਵੇ ਜਨ, ਹਉਮੈ ਬਿਖਿਆ ਜਿਨਿ ਹਰਿ ਪ੍ਰਭ ਮਿਲਣ. ਨ ਦਿਤੀਆ ॥",https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709269767,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:22:10,11644,"muradhe vaa(n)g mureedh hoi, kar sidhak sabooree |",https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709270040,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:27:45,552,eis gireh meh koiee jaagat rahai ||,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709270429,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:37:40,,ਗੁਰਸਿਖਾਂ ਕੀ ਹਰਿ. ਧੂੜਿ ਦੇਹਿ ਹਮ ਪਾਪੀ ਭੀ ਗਤਿ ਪਾਂਹਿ ॥,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709270551,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:40:58,,ਗੁਰਸਿਖ ਜੋਗੀ ਜਾਗਦੇ ਮਾਇਆ ਅੰਦਰਿ ਕਰਨਿ ਉਦਾਸੀ ।,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709270616,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:42:25,1998,hasa(n)dhiaa khela(n)dhiaa paina(n)dhiaa khaava(n)dhiaa viche hovai mukat ||2||,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709270698,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:43:53,,ਕਟੀਐ ਤੇਰਾ ਅਹੰ ਰੋਗੁ ॥ਤੂੰ ਗੁਰ ਪ੍ਰਸਾਦਿ ਕਰਿ ਰਾਜ ਜੋਗੁ ॥੧॥,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709270772,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:44:44,,ਰਾਜ ਲੀਲਾ ਤੇਰੈ ਨਾਮਿ ਬਨਾਈ ॥ ਜੋਗੁ ਬਨਿਆ ਤੇਰਾ ਕੀਰਤਨੁ ਗਾਈ ॥੧॥,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709270833,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:47:52,11057,fir baabaa aaiaa karataarapur bhekh udhaasee sagal utaaraa |,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709270940,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:49:40,2518,sa(n)tahu man pavanai sukh baniaa ||,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709271121,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:55:34,,ਸੁਣਿਐ ਸਿਧ ਪੀਰ ਸੁਰਿ ਨਾਥ ॥,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709271204,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,01:00:08,5291,Forgivness khimaa. fareedhaa. bure dhaa bhalaa kar gusaa mani. na haddai ||,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709271961,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,01:04:03,11607,satigur jaag jagaidhaa saadhasa(n)gat mil a(n)mirat velaa |,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709271987,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,01:05:50,1513,jaag re man jaaganahaare ||,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709272059,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,01:17:00,536,apane prabh siau hoh saavadhaan ||,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709272587,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,01:20:35,,ਨਾਮੁ ਖੇਤੀ ਬੀਜਹੁ ਭਾਈ ਮੀਤ ॥ ਸਉਦਾ ਕਰਹੁ ਗੁਰੁ ਸੇਵਹੁ ਨੀਤ ॥੩॥,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709272618,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,01:26:00,,AKV after rsk,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/055 MGA SDO 1055 El Sobrante CA Jan 1 1980 Bhai Mohinder Singh SDO.m4a
1709272832,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:04:04,4084,jo jo dheesai so so rogee ||,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/056 MGA SDO 1056 El Sobrante CA July 20 1980 Bhai Mohinder Singh SDO.m4a
1709306417,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:06:45,2908,"maarehisu. ve jana, haumai bikhiaa jin har prabh milana. na dhiteeaa ||",https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/056 MGA SDO 1056 El Sobrante CA July 20 1980 Bhai Mohinder Singh SDO.m4a
1709306648,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:12:20,3164,dhan dha(n)n guroo saabaas hai jin haumai maaree raam ||,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/056 MGA SDO 1056 El Sobrante CA July 20 1980 Bhai Mohinder Singh SDO.m4a
1709306785,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:16:15,,ਲਖੁ ਲਖੁ ਗੇੜਾ ਆਖੀਅਹਿ ਏਕੁ ਨਾਮੁ ਜਗਦੀਸ ॥,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/056 MGA SDO 1056 El Sobrante CA July 20 1980 Bhai Mohinder Singh SDO.m4a
1709306842,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:19:00,,Katha Kaam elephant,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/056 MGA SDO 1056 El Sobrante CA July 20 1980 Bhai Mohinder Singh SDO.m4a
1709306966,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:28:52,,ਮੈ ਹੋ ਪਰਮ ਪੁਰਖ ਕੋ ਦਾਸਾ ॥ Dhan Guru Gobind Sahib Sahib,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/056 MGA SDO 1056 El Sobrante CA July 20 1980 Bhai Mohinder Singh SDO.m4a
1709307033,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:32:30,11634,"akhee vekh na rajeeaa, bahu ra(n)g tamaase |",https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/056 MGA SDO 1056 El Sobrante CA July 20 1980 Bhai Mohinder Singh SDO.m4a
1709307166,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:35:00,,ਆਦਿ ਸਚੁ ਜੁਗਾਦਿ ਸਚੁ ॥,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/056 MGA SDO 1056 El Sobrante CA July 20 1980 Bhai Mohinder Singh SDO.m4a
1709307281,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:45:35,,I am Sinner. All bad in me,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/056 MGA SDO 1056 El Sobrante CA July 20 1980 Bhai Mohinder Singh SDO.m4a
1709307473,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:48:00,511,mere raama. ham paapee saran pare har dhuaar ||,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/056 MGA SDO 1056 El Sobrante CA July 20 1980 Bhai Mohinder Singh SDO.m4a
1709327330,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:53:50,11368,sukh saagar gur chhadd kai bhavajal a(n)dhar bha(n)bhalabhoose |,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/056 MGA SDO 1056 El Sobrante CA July 20 1980 Bhai Mohinder Singh SDO.m4a
1709330075,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,01:21:18,3574,anand sahib after terai ghar aana(n)dh vadhaiee tudh ghar ||,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/056 MGA SDO 1056 El Sobrante CA July 20 1980 Bhai Mohinder Singh SDO.m4a
1709330115,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:00:00,2388,apane kaaj kau. kiau alakaieeaai ||,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/058 MGA SDO 1058 Squamish BC Aug 1980 Bhai Mohinder Singh SDO 2.m4a
1710989917,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:02:16,2321,har jan kau ihee suhaavai ||,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/058 MGA SDO 1058 Squamish BC Aug 1980 Bhai Mohinder Singh SDO 2.m4a
1710997273,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:09:04,3374,kaahoo bihaavai baal paRaavat ||,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/058 MGA SDO 1058 Squamish BC Aug 1980 Bhai Mohinder Singh SDO 2.m4a
1710997886,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:17:18,,ਰਚਨਾ ਸਾਚੁ ਬਨੀ ॥ ਸਭ ਕਾ ਏਕੁ ਧਨੀ ॥੧॥ ਰਹਾਉ ॥,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/058 MGA SDO 1058 Squamish BC Aug 1980 Bhai Mohinder Singh SDO 2.m4a
1711023819,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:24:27,,ਉਚਰਹੁ ਰਾਮ ਨਾਮੁ ਲਖ ਬਾਰੀ ॥ ਅੰਮ੍ਰਿਤ ਰਸੁ ਪੀਵਹੁ ਪ੍ਰਭ ਪਿਆਰੀ ॥੧॥ ਰਹਾਉ ॥,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/058 MGA SDO 1058 Squamish BC Aug 1980 Bhai Mohinder Singh SDO 2.m4a
1711024010,SDO_MGA_1,Bhai Mohinder Singh Ji SDO,00:25:11,,ਜਿਨੑ ਪੀਆ. ਸੇ ਮਸਤ ਭਏ ਹੈ ਤੂਟੇ ਬੰਧਨ ਫਾਹੇ ॥ ਜੋਤੀ ਜੋਤਿ ਸਮਾਣੀ ਭੀਤਰਿ ਤਾ ਛੋਡੇ ਮਾਇਆ ਕੇ ਲਾਹੇ ॥ ਜੋਤੀ ਜੋਤਿ ਸਮਾਣੀ ਭੀਤਰਿ ਤਾ ਛੋਡੇ ਮਾਇਆ ਕੇ ਲਾਹੇ ॥   ,https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/058 MGA SDO 1058 Squamish BC Aug 1980 Bhai Mohinder Singh SDO 2.m4a
1711383894,SDO_MGA_1,"Bhai Mohinder Singh Ji SDO",00:33:43,,"anand sahib: ਚਿੰਤਾ ਧਾਵਤ ਰਹਿ ਗਏ ਤਾਂ ਮਨਿ ਭਇਆ ਅਨੰਦੁ ॥ ਗੁਰ ਪ੍ਰਸਾਦੀ ਬੁਝੀਐ ਸਾ ਧਨ ਸੁਤੀ ਨਿਚਿੰਦ ॥ ਜਿਨ ਕਉ ਪੂਰਬਿ ਲਿਖਿਆ ਤਿਨੑਾ ਭੇਟਿਆ ਗੁਰ ਗੋਵਿੰਦੁ ॥ ਨਾਨਕ. ਸਹਜੇ ਮਿਲਿ ਰਹੇ ਹਰਿ ਪਾਇਆ ਪਰਮਾਨੰਦੁ ॥੨੫॥","https://daasstorage13.blob.core.windows.net/ds1/audios/keertan/sdo/yt_mga/058 MGA SDO 1058 Squamish BC Aug 1980 Bhai Mohinder Singh SDO 2.m4a"
1711386958,random,"Bhai Mohinder Singh Ji SDO",00:50:45,4157,"garuR chaR(h)e gobi(n)dh aailaa ||15||","http://sikhsoul.com/golden_khajana_files/mp3/Keertan/Bhai Mohinder Singh SDO/Jo Thudhh Sach Dhhiaaeidhae Sae Viralae Thhorrae.mp3"
